numero;b1;b2;b3;b4;b5;i1;i2;i3;i4;i5;n1;n2;n3;n4;n5;g1;g2;g3;g4;g5;o1;o2;o3;o4;o5
35566;11;14;15;13;2;27;20;24;18;17;43;42;0;36;35;46;50;49;60;57;66;69;71;67;65
35567;5;1;15;4;14;19;25;27;28;18;32;35;0;33;31;47;51;59;58;46;70;74;72;68;62
35568;4;7;11;14;1;16;20;23;17;21;34;33;0;35;39;53;57;56;55;58;63;66;72;69;61
35569;6;13;14;5;11;28;18;24;29;22;33;35;0;45;44;48;46;51;60;56;63;67;70;61;65
35570;8;4;12;3;11;27;23;30;25;17;37;40;0;35;42;52;53;54;50;59;66;61;75;71;72
35571;7;10;1;15;8;17;25;23;27;30;38;36;0;31;44;58;52;46;51;60;65;61;68;64;69
35572;1;13;3;15;8;21;29;30;28;23;40;45;0;44;33;53;50;47;54;59;64;71;69;65;74
35573;8;3;9;13;1;19;29;18;20;30;31;38;0;37;45;48;51;54;58;50;64;71;61;75;68
35574;11;1;5;3;4;16;29;23;30;19;43;41;0;35;33;48;47;59;53;60;70;74;62;71;64
35575;4;14;2;6;10;30;27;21;25;24;34;44;0;35;33;58;52;60;48;47;71;73;68;72;64
35576;9;12;14;2;3;19;27;18;21;17;41;43;0;45;34;54;46;59;55;56;70;74;75;66;62
35577;8;12;5;1;9;29;28;27;17;23;41;43;0;39;42;53;50;57;48;58;70;69;66;71;72
35578;3;13;2;15;14;28;27;20;17;18;44;40;0;35;42;54;49;51;53;59;61;70;66;62;72
35579;3;8;14;5;2;29;23;24;21;16;41;39;0;44;35;46;48;55;53;54;68;69;74;71;70
35580;8;15;4;12;13;27;28;30;26;23;32;31;0;42;37;47;54;56;49;57;66;71;61;74;63
35581;10;15;5;8;11;22;17;27;30;20;43;34;0;42;36;47;52;48;53;50;65;62;71;64;67
35582;7;9;2;15;6;21;27;17;28;20;39;34;0;32;36;59;46;55;60;57;64;70;69;63;61
35583;8;10;4;14;7;23;22;25;16;29;37;35;0;42;40;49;54;58;50;57;65;66;75;61;70
35584;9;15;6;3;13;20;23;29;27;17;36;32;0;42;33;59;55;52;56;54;72;69;66;62;75
35585;10;4;13;15;2;21;23;29;22;17;42;45;0;41;43;49;47;59;56;50;64;65;73;68;72
35586;7;9;6;10;8;25;22;26;29;30;35;33;0;37;36;60;48;56;50;53;61;70;66;73;62
35587;4;8;9;14;11;30;27;21;22;25;37;42;0;33;41;53;50;48;56;55;70;74;65;75;62
35588;9;15;1;2;14;29;27;25;19;24;39;37;0;41;33;60;46;47;57;56;63;64;67;62;66
35589;9;8;11;12;13;22;19;30;27;29;42;45;0;31;32;49;59;60;47;46;66;67;73;69;71
35590;9;14;4;15;8;29;16;20;30;24;42;45;0;35;36;57;60;49;59;46;71;75;63;67;69
35591;8;1;9;6;3;19;18;26;23;17;32;40;0;31;41;51;58;57;53;49;70;72;66;73;62
35592;8;7;13;12;5;24;19;26;29;21;43;38;0;34;31;55;48;49;58;56;72;74;71;61;64
35593;14;6;13;12;9;18;22;27;28;25;33;36;0;35;31;57;56;55;47;53;62;67;72;73;74
35594;2;11;8;10;5;21;19;25;17;29;31;33;0;35;40;48;56;60;57;49;64;75;61;73;70
35595;6;3;7;13;2;18;22;16;23;30;43;45;0;32;35;46;52;47;54;51;65;67;64;61;71
35596;10;6;12;4;8;26;29;19;27;28;33;39;0;34;40;49;46;58;60;51;68;69;65;72;67
35597;13;10;5;11;6;24;28;26;23;22;39;42;0;32;45;55;59;50;56;47;67;75;62;66;73
35598;12;8;2;4;9;26;21;24;23;20;40;36;0;39;45;60;53;58;51;55;72;63;75;68;67
35599;14;5;13;4;9;20;22;26;30;29;32;43;0;37;31;57;55;51;53;60;64;68;65;72;71
35600;11;12;14;8;9;23;25;22;24;21;42;31;0;40;34;52;60;55;54;50;67;70;75;71;74
35601;12;8;1;5;11;22;27;21;17;23;42;37;0;43;31;50;52;57;47;60;66;61;75;72;63
35602;8;9;7;1;6;19;16;18;23;26;44;33;0;45;34;49;46;57;48;53;70;71;74;66;73
35603;2;6;13;9;1;20;18;29;22;23;37;36;0;40;39;58;51;55;53;60;69;64;65;73;70
35604;5;6;3;12;8;16;18;26;25;23;43;45;0;36;42;47;55;60;52;49;70;63;67;61;65
35605;8;11;4;12;1;26;28;30;22;21;44;38;0;35;36;48;53;46;52;51;68;71;63;66;67
35606;6;9;13;10;4;24;23;28;17;25;32;35;0;43;38;48;49;50;46;53;64;71;63;75;65
35607;5;1;2;14;6;17;23;26;16;29;37;33;0;41;34;56;60;50;57;47;66;70;75;63;65
35608;4;2;13;10;7;21;24;19;28;25;41;31;0;39;40;59;54;60;51;47;74;61;69;72;71
35609;13;1;11;4;8;28;25;16;21;22;39;43;0;36;45;56;51;52;53;58;65;61;72;62;70
35610;9;11;10;7;1;26;28;25;29;27;38;41;0;31;40;54;46;53;60;49;68;64;61;69;62
35611;5;9;10;3;13;17;19;25;27;23;43;36;0;41;31;57;51;49;52;55;63;73;61;64;66
35612;2;5;15;3;4;17;21;24;25;30;43;33;0;38;34;50;48;59;47;46;65;74;64;71;67
35613;11;12;2;6;14;26;23;18;22;28;35;34;0;45;39;53;50;56;51;49;68;64;70;74;73
35614;7;3;13;10;12;26;29;16;24;23;45;40;0;44;34;48;46;53;52;51;63;75;73;72;71
35615;3;10;6;1;4;19;25;16;20;23;42;31;0;35;39;60;47;56;50;48;61;72;68;63;65
35616;10;1;15;12;4;17;28;19;30;16;38;32;0;41;36;53;54;57;50;58;70;61;63;73;75
35617;4;2;13;9;1;25;30;23;27;24;40;38;0;45;41;47;60;55;54;51;65;66;74;70;61
35618;5;13;15;2;6;26;24;22;25;19;34;31;0;38;43;49;52;50;48;46;66;75;68;74;70
35619;6;13;7;11;2;17;23;26;16;29;38;31;0;44;39;50;58;49;46;51;63;68;64;74;61
35620;11;12;7;1;13;23;28;20;18;21;34;36;0;37;42;56;52;55;59;46;70;75;66;65;71
35621;1;12;15;5;4;23;17;25;19;29;44;34;0;40;41;58;57;56;46;55;67;62;64;73;69
35622;7;14;15;4;8;30;16;23;21;18;34;33;0;43;32;46;52;49;51;47;72;66;73;71;67
35623;12;3;6;13;14;19;24;25;22;21;38;36;0;44;39;50;52;55;59;56;63;70;72;71;61
35624;15;11;10;5;1;24;30;17;29;26;34;40;0;35;38;59;60;49;53;56;72;69;73;71;61
35625;11;8;2;15;6;17;16;21;25;29;36;38;0;43;39;53;55;56;48;59;62;71;73;61;66
35626;12;13;1;15;11;24;20;17;27;18;32;43;0;33;34;46;47;51;57;50;74;66;64;75;72
35627;1;2;5;14;3;28;23;27;17;22;40;37;0;43;39;59;51;48;47;57;63;64;74;72;67
35628;10;1;8;7;4;28;20;30;25;17;45;36;0;44;42;51;55;53;59;48;65;72;64;75;63
35629;11;15;9;10;4;19;17;20;21;16;39;37;0;31;32;51;60;48;54;59;66;64;67;62;61
35630;11;13;15;8;5;16;22;26;30;28;37;38;0;39;34;48;52;59;60;47;67;66;62;72;75
35631;1;2;11;7;12;28;24;30;18;26;43;40;0;35;37;53;48;55;54;58;67;74;65;73;66
35632;12;14;1;11;2;18;21;23;29;30;44;43;0;45;37;52;59;48;49;55;66;72;67;75;63
35633;6;5;1;13;10;25;19;30;28;22;40;33;0;43;39;48;49;53;51;55;68;74;63;62;73
35634;9;8;2;14;4;24;20;18;21;19;37;39;0;36;44;60;58;59;47;56;71;63;67;72;66
35635;5;10;7;2;12;17;20;29;23;28;35;45;0;32;34;56;48;52;47;58;63;66;72;61;64
35636;13;10;3;8;14;20;17;29;24;19;43;42;0;44;33;57;48;47;52;46;63;61;69;73;68
35637;4;12;8;7;14;29;16;22;17;19;42;43;0;34;40;46;48;60;54;55;66;70;71;72;65
35638;13;15;9;5;10;28;17;19;27;21;42;44;0;41;43;49;57;56;47;58;61;69;62;63;64
35639;4;10;14;7;2;29;19;22;30;17;35;38;0;37;34;48;47;59;55;49;61;66;69;74;75
35640;8;13;2;12;11;30;21;18;27;20;38;41;0;43;32;58;54;60;49;47;67;70;66;64;71
35641;14;9;13;11;3;25;16;17;30;22;38;31;0;42;35;59;50;47;57;54;65;64;67;75;72
35642;9;6;1;14;2;19;29;25;22;23;43;39;0;41;44;46;52;49;53;57;66;71;61;64;74
35643;10;12;3;15;6;26;21;27;28;24;31;41;0;37;42;60;49;55;59;50;64;63;66;71;75
35644;15;11;12;4;7;23;29;24;27;25;44;31;0;43;39;53;57;52;54;46;72;65;67;75;70
35645;11;7;4;6;14;18;26;21;28;19;37;34;0;32;45;52;53;46;49;58;61;74;69;70;71
35646;1;9;14;6;4;26;24;29;21;27;41;40;0;37;35;49;58;48;53;50;69;67;72;66;64
35647;13;1;10;14;15;18;28;19;20;21;38;32;0;33;44;55;57;46;52;53;66;61;74;71;72
35648;12;14;3;7;1;20;25;30;18;26;42;33;0;43;35;46;56;50;53;51;64;75;66;62;73
35649;9;1;3;15;14;24;28;21;29;30;41;38;0;45;33;55;53;50;59;58;63;66;68;69;64
35650;8;12;1;4;9;25;21;16;22;17;42;40;0;44;32;50;54;49;60;48;62;63;73;67;75
35651;15;5;1;2;11;20;18;23;16;25;38;33;0;41;36;54;53;57;58;56;69;67;61;63;68
35652;5;3;10;9;8;27;19;30;28;25;36;43;0;44;33;59;52;60;47;54;75;73;62;69;72
35653;12;8;7;1;4;22;25;20;26;28;34;37;0;42;32;46;50;51;47;52;63;73;75;71;65
35654;6;11;1;8;2;20;23;22;30;16;36;41;0;43;32;51;50;52;54;55;74;75;64;62;71
35655;4;10;2;11;14;21;16;28;20;29;37;32;0;42;35;48;49;47;53;50;68;75;73;69;62
35656;13;8;14;3;10;19;22;16;29;30;42;38;0;43;44;54;50;53;46;57;69;65;70;71;67
35657;8;9;10;2;6;22;26;21;24;25;38;44;0;35;31;48;52;50;46;51;69;63;71;64;61
35658;10;1;11;5;8;30;27;21;28;22;33;45;0;39;34;47;56;55;57;60;66;62;68;61;64
35659;3;5;13;8;4;17;23;18;21;25;38;40;0;33;43;54;53;46;60;52;65;67;66;69;63
35660;4;10;2;14;7;23;26;28;18;21;31;34;0;40;44;53;48;54;46;50;69;64;71;63;66
35661;11;4;3;9;1;16;28;26;29;22;36;34;0;37;44;59;55;57;46;47;64;73;71;62;69
35662;14;5;9;13;15;24;30;23;20;16;44;39;0;43;40;51;50;59;58;56;63;70;62;69;68
35663;3;6;13;2;5;27;20;25;29;22;36;43;0;31;33;59;46;52;53;56;61;63;68;70;62
35664;5;7;2;11;3;24;19;21;18;30;35;42;0;34;45;48;51;55;56;46;72;73;62;70;65
35665;4;9;7;11;3;20;28;24;26;27;40;39;0;35;36;55;47;46;60;59;66;63;64;69;65
35666;2;5;1;15;8;23;27;24;22;30;35;38;0;45;33;50;58;47;52;57;68;72;74;71;69
35667;10;9;5;11;7;17;16;27;29;18;39;44;0;36;31;46;60;54;57;49;73;75;71;74;67
35668;7;2;9;11;3;22;21;23;20;18;33;39;0;31;34;46;52;53;49;58;67;69;61;75;64
35669;8;1;11;2;10;28;20;30;23;18;36;32;0;37;38;49;56;55;57;52;67;71;69;73;65
35670;7;9;13;15;1;18;29;28;22;27;37;38;0;31;34;50;59;51;60;56;64;75;74;68;61
35671;3;6;13;2;11;26;17;29;16;30;40;33;0;38;41;58;59;46;47;55;68;64;62;74;71
35672;8;14;2;12;3;30;16;24;18;27;37;38;0;45;41;49;58;59;46;56;69;63;75;74;66
35673;10;2;14;7;1;18;17;22;19;21;45;31;0;34;37;51;60;49;48;58;72;73;66;75;67
35674;5;9;11;13;6;23;21;20;29;22;37;38;0;41;35;48;55;52;56;57;72;69;65;64;67
35675;14;15;13;6;10;29;25;22;17;28;36;41;0;45;32;53;59;47;52;48;63;64;68;65;61
35676;9;2;7;15;11;28;30;26;20;27;37;43;0;31;41;51;49;59;50;55;65;75;72;64;67
35677;10;15;2;5;11;23;27;18;29;16;33;37;0;35;44;47;59;56;50;51;69;66;73;74;67
35678;9;1;15;2;6;16;25;27;19;18;35;32;0;40;37;53;46;49;57;55;68;64;61;65;71
35679;6;14;10;1;8;22;29;17;23;24;32;41;0;33;39;55;51;57;47;58;70;65;66;74;71
35680;10;6;9;3;15;16;19;22;25;20;36;37;0;35;41;47;51;46;49;56;66;69;63;73;62
35681;11;4;1;13;9;20;16;28;22;25;32;45;0;40;31;54;53;60;46;48;66;67;71;64;68
35682;8;2;6;9;3;27;29;30;24;28;39;42;0;38;32;59;54;56;49;46;69;71;73;74;67
35683;13;10;8;15;11;27;23;20;25;17;40;45;0;31;32;53;59;52;47;49;75;65;63;68;72
35684;12;10;2;3;6;23;26;29;25;24;45;42;0;39;44;51;49;58;55;50;67;66;68;63;64
35685;7;4;14;11;6;24;29;26;28;22;35;31;0;44;33;50;49;59;55;46;69;67;71;65;73
35686;6;13;12;3;2;30;25;29;22;24;43;31;0;44;39;55;47;53;54;58;65;66;70;62;73
35687;7;4;15;14;3;21;19;20;24;27;40;36;0;45;37;58;49;54;59;52;63;66;72;64;73
35688;4;8;2;12;10;25;26;27;19;22;38;45;0;40;33;47;52;56;58;46;66;71;73;74;63
35689;8;7;3;4;10;21;28;29;27;25;44;43;0;35;34;52;58;53;49;54;61;73;69;75;66
35690;9;2;13;15;8;24;29;18;22;17;41;40;0;44;31;46;59;56;60;55;62;61;63;71;65
35691;7;2;8;14;13;18;23;20;30;22;42;31;0;43;34;50;47;55;46;53;67;65;61;70;66
35692;11;3;6;14;1;28;16;26;22;17;33;43;0;44;45;53;50;57;55;56;73;67;71;66;75
35693;5;4;2;9;8;24;16;23;27;19;31;45;0;42;36;54;52;51;60;55;66;68;69;63;73
35694;8;6;7;13;9;25;19;28;23;20;43;45;0;31;41;47;60;54;56;52;66;69;74;65;64
35695;4;9;10;1;6;16;20;29;24;23;43;32;0;35;33;46;47;58;54;60;63;66;71;70;64
35696;5;13;15;10;6;23;17;27;28;20;35;44;0;39;34;57;50;54;59;56;61;71;62;63;69
35697;4;3;12;6;5;16;20;18;23;27;35;39;0;40;32;51;49;54;56;60;66;74;65;64;68
35698;2;8;4;3;10;20;19;24;16;21;43;33;0;32;37;48;55;60;47;50;70;66;69;63;73
35699;8;6;5;15;3;26;24;22;16;25;34;39;0;35;42;56;48;59;49;54;63;67;61;74;75
35700;1;10;12;7;15;25;28;21;17;29;31;40;0;43;42;58;47;60;59;50;68;75;67;63;66
35701;2;13;14;12;5;24;16;21;26;20;41;34;0;38;45;54;57;47;60;59;70;66;68;63;73
35702;12;6;9;15;4;24;18;30;20;29;34;33;0;32;39;55;50;60;54;49;65;62;71;75;64
35703;5;4;15;6;10;21;28;19;17;20;35;40;0;36;37;48;47;56;57;46;70;69;64;65;73
35704;9;14;11;8;3;29;20;28;27;26;42;38;0;40;39;57;59;49;51;56;69;67;75;68;65
35705;2;7;1;3;15;17;25;29;24;28;32;45;0;37;36;58;55;60;53;59;64;69;62;73;65
35706;14;6;5;8;9;20;24;30;29;18;43;45;0;42;40;53;47;56;54;46;64;61;65;66;73
35707;6;10;9;3;11;21;22;27;19;26;37;33;0;40;41;58;49;56;55;54;66;61;72;75;69
35708;7;9;14;6;12;23;17;22;24;27;41;42;0;38;31;56;47;46;59;57;64;71;75;61;73
35709;9;7;14;2;1;25;18;24;29;22;38;41;0;37;34;57;53;50;59;58;64;65;62;68;69
35710;3;2;13;1;15;26;23;20;18;16;41;39;0;37;43;52;48;51;54;50;70;63;61;75;71
35711;13;15;9;14;1;21;19;25;24;20;33;43;0;32;40;53;59;56;50;58;73;64;75;68;74
35712;5;7;11;9;2;18;30;23;29;21;34;45;0;44;38;47;48;57;60;49;67;64;72;66;71
35713;7;9;5;11;3;18;22;16;28;19;45;37;0;41;36;55;57;53;58;60;65;62;73;71;66
35714;15;14;3;8;12;24;19;21;25;22;43;33;0;45;35;50;53;54;55;56;73;61;68;71;67
35715;4;15;13;1;11;26;28;25;18;19;33;35;0;45;31;46;59;49;52;48;64;72;71;67;74
35716;8;6;15;13;9;19;25;21;20;27;33;37;0;31;39;58;50;47;49;48;69;61;64;63;72
35717;13;5;11;15;10;26;30;29;21;16;33;42;0;34;40;47;48;54;60;50;75;62;71;73;67
35718;6;12;10;13;4;17;27;19;16;22;34;41;0;44;39;58;47;54;52;50;61;71;73;72;63
35719;9;2;13;15;11;22;29;28;18;24;35;33;0;31;40;56;48;50;59;55;71;63;67;69;68
35720;12;6;9;4;5;23;20;18;24;22;36;44;0;39;34;52;59;53;56;48;63;68;72;64;61
35721;4;2;8;13;6;27;17;29;30;26;42;31;0;33;38;56;59;58;53;57;74;72;73;66;67
35722;7;13;12;3;11;18;19;21;26;20;42;40;0;43;31;52;55;51;60;46;67;61;66;74;72
35723;7;12;3;15;2;23;30;28;18;21;39;31;0;34;35;52;55;49;48;58;71;73;69;74;64
35724;6;14;8;3;15;17;22;18;28;30;43;34;0;42;40;47;54;60;49;46;72;65;73;70;68
35725;8;15;7;3;9;30;29;16;28;24;34;35;0;39;33;59;58;57;46;60;68;65;70;67;69
35726;7;3;13;9;8;25;28;18;24;27;37;39;0;38;35;49;60;55;52;51;65;73;70;64;66
35727;8;1;6;7;11;19;18;25;28;27;37;41;0;42;40;50;56;54;58;55;63;64;67;73;61
35728;2;1;15;11;4;21;29;25;24;27;42;45;0;37;40;46;49;58;52;53;64;66;71;70;63
35729;4;11;2;10;13;28;24;22;25;17;37;41;0;31;45;54;53;58;59;56;69;74;67;72;63
35730;15;8;11;5;12;30;19;16;28;22;38;44;0;31;34;51;58;48;50;46;72;63;62;68;73
35731;7;9;5;13;11;23;20;22;29;21;35;33;0;31;32;47;53;51;46;48;67;71;69;74;64
35732;8;2;15;10;13;23;26;18;29;28;35;39;0;32;37;53;52;55;51;59;64;75;62;72;66
35733;10;5;8;4;6;25;30;17;19;21;37;38;0;39;33;50;60;49;46;47;71;64;70;62;74
35734;8;5;12;15;4;21;22;26;25;17;33;36;0;40;38;47;60;49;46;54;65;66;62;74;63
35735;10;13;3;1;12;29;22;30;26;18;35;31;0;40;39;47;51;60;54;48;68;71;63;70;62
35736;4;7;2;8;15;19;27;29;17;24;36;34;0;33;39;53;46;47;48;54;71;67;63;70;69
35737;2;7;3;11;5;25;22;23;19;16;44;33;0;31;35;48;49;53;54;46;68;70;75;66;74
35738;10;11;7;9;5;21;20;30;26;18;33;39;0;34;35;51;58;46;56;59;68;73;66;70;74
35739;13;8;12;1;9;22;16;28;30;26;39;38;0;43;42;55;52;54;57;50;68;62;75;67;64
35740;8;1;14;2;7;27;22;26;17;19;37;40;0;35;38;48;55;58;50;60;71;70;66;74;65
35741;3;4;7;9;1;27;23;20;28;30;40;42;0;36;43;48;55;57;47;56;72;61;63;75;69
35742;6;15;3;10;8;26;21;29;28;16;43;41;0;34;37;53;48;58;51;52;69;66;72;70;68
35743;12;13;11;15;4;18;21;23;29;22;44;42;0;35;39;53;59;47;52;55;72;69;68;66;71
35744;1;2;3;12;14;29;23;20;25;27;43;31;0;32;35;54;46;60;56;58;65;61;74;64;69
35745;3;13;5;14;4;19;20;21;17;30;38;39;0;40;36;48;58;51;59;46;71;68;75;70;69
35746;9;2;1;6;3;25;29;27;26;30;41;38;0;42;45;47;57;55;56;52;70;64;73;69;75
35747;11;1;12;9;14;26;22;25;16;23;39;36;0;45;32;53;56;60;58;47;67;70;75;73;66
35748;2;4;5;10;1;24;16;26;18;25;37;32;0;38;31;51;47;55;57;54;75;64;68;72;67
35749;2;9;1;7;12;29;28;20;18;27;41;35;0;43;31;59;50;55;54;52;70;71;66;63;67
35750;14;5;11;9;7;27;17;30;22;18;45;35;0;38;34;59;58;55;50;53;67;75;63;71;74
35751;8;9;5;14;13;25;21;23;29;28;33;36;0;40;34;60;49;47;58;57;65;62;63;74;75
35752;8;15;4;7;5;24;29;16;23;30;41;35;0;38;45;49;60;57;48;54;66;74;70;63;62
35753;5;10;6;9;15;28;22;21;24;25;45;34;0;32;36;53;46;56;50;48;67;63;74;69;64
35754;4;14;5;11;13;17;21;27;26;19;42;41;0;36;32;56;47;49;58;60;63;65;61;71;68
35755;5;9;8;10;3;18;25;26;30;21;39;34;0;32;36;53;48;57;58;50;71;65;67;69;64
35756;6;10;13;2;7;28;16;25;17;22;34;31;0;38;35;58;60;56;52;54;64;71;63;74;75
35757;13;12;11;6;15;27;19;25;20;21;37;35;0;44;45;49;47;59;50;48;65;63;66;68;71
35758;4;9;7;2;8;17;30;26;27;16;36;34;0;32;41;55;49;54;56;53;69;73;68;66;61
35759;7;14;2;3;8;25;22;20;16;29;37;35;0;43;42;58;47;60;55;49;63;70;72;75;68
35760;12;7;13;10;9;22;26;21;19;28;45;43;0;35;42;54;57;49;53;60;63;61;68;74;69
35761;5;15;2;14;1;24;29;20;23;26;32;40;0;44;31;59;50;55;54;47;75;65;73;62;66
35762;6;9;12;13;3;22;17;29;20;28;40;32;0;35;37;52;46;56;55;49;65;61;70;75;74
35763;5;6;2;10;8;23;16;30;27;29;37;33;0;34;45;56;53;58;48;54;63;65;62;74;67
35764;3;8;2;12;5;28;24;30;29;26;39;44;0;32;37;57;46;53;59;58;65;62;72;73;69
35765;11;1;13;5;8;18;30;24;19;16;32;45;0;36;38;47;57;59;46;48;71;67;64;75;61
35766;6;13;3;12;4;25;21;20;17;29;36;44;0;33;38;47;55;59;60;51;69;65;66;71;61
35767;11;2;13;1;3;20;17;21;29;28;33;31;0;41;43;54;46;50;53;60;70;68;72;75;71
35768;9;12;11;13;6;17;27;24;22;16;36;35;0;38;34;53;47;54;48;46;65;68;75;72;61
35769;4;1;13;10;5;20;19;21;26;16;37;33;0;40;38;48;58;52;49;60;74;61;72;62;63
35770;9;3;11;15;2;16;29;27;24;20;38;37;0;35;45;51;47;49;58;53;64;72;74;68;61
35771;7;6;12;5;10;28;22;16;30;27;39;31;0;37;43;57;55;54;58;46;68;75;65;72;63
35772;10;9;4;8;5;22;27;18;23;28;40;31;0;36;43;56;49;46;57;53;64;68;63;71;72
35773;3;10;13;12;14;21;28;29;17;24;37;35;0;41;39;50;54;53;52;46;64;61;68;74;73
35774;15;8;12;5;14;17;16;23;26;21;38;41;0;32;31;50;49;52;48;51;63;69;75;64;70
35775;12;7;2;6;13;24;29;16;25;19;40;39;0;45;33;58;54;57;50;55;62;72;64;68;69
35776;12;9;11;2;14;30;20;18;26;22;36;41;0;40;42;58;53;51;56;55;66;70;64;75;67
35777;14;3;11;15;6;22;17;26;30;24;32;38;0;42;33;47;48;49;50;60;70;65;73;71;68
35778;2;6;7;12;1;23;24;22;28;26;40;42;0;34;33;53;50;51;52;59;62;68;69;64;67
35779;14;10;8;6;3;21;29;25;17;20;35;44;0;33;41;51;60;48;53;54;70;72;64;66;69
35780;3;4;9;7;1;27;26;21;25;24;35;39;0;45;38;56;58;47;46;52;64;63;62;73;68
35781;1;10;9;7;5;19;20;29;27;18;32;34;0;38;45;52;56;51;57;49;71;72;64;75;67
35782;1;7;9;3;11;23;18;29;20;24;38;45;0;42;37;51;52;58;50;55;68;74;64;75;70
35783;8;9;12;7;5;17;19;18;27;22;42;44;0;32;36;50;51;58;47;57;75;67;71;61;70
35784;4;6;1;13;12;28;29;19;20;17;31;33;0;42;44;49;50;53;47;51;71;68;65;69;64
35785;15;13;4;9;3;18;24;26;30;17;36;43;0;35;37;48;50;58;46;52;69;71;61;75;72
35786;2;7;4;10;6;30;22;21;18;19;44;35;0;39;37;50;48;46;58;49;74;73;64;69;72
35787;15;4;11;5;3;23;29;25;24;19;37;44;0;32;40;56;53;58;60;47;75;69;70;65;67
35788;15;4;14;11;9;23;30;19;28;26;42;32;0;39;45;54;50;57;56;48;70;61;69;75;64
35789;13;2;11;3;12;24;22;28;18;17;39;40;0;33;45;48;46;52;58;51;68;61;67;63;69
35790;10;7;3;13;15;23;17;28;25;21;31;32;0;37;34;60;53;52;54;46;66;63;68;62;67
35791;14;10;8;2;6;27;21;29;16;22;33;39;0;37;38;56;49;48;55;58;64;67;61;73;62
35792;4;12;2;3;14;16;20;23;22;28;38;45;0;41;44;57;54;52;56;55;74;69;63;66;62
35793;2;4;13;10;6;27;16;26;19;28;43;44;0;38;39;48;52;46;56;57;64;69;72;63;62
35794;6;11;4;13;14;16;22;20;19;23;36;34;0;42;32;50;57;52;55;47;62;70;63;75;65
35795;8;5;15;4;10;21;16;17;29;24;39;38;0;37;31;51;52;56;48;58;64;73;69;62;71
35796;1;9;13;14;4;25;20;28;23;27;33;44;0;43;45;49;48;55;57;54;71;73;70;68;66
35797;2;12;10;5;11;22;25;18;30;24;34;44;0;32;36;58;56;54;60;48;62;69;75;64;72
35798;10;8;5;13;7;28;17;24;21;18;39;42;0;45;37;53;49;59;46;52;68;71;72;73;67
35799;3;1;13;8;10;16;21;23;19;22;35;40;0;38;43;53;47;55;60;50;68;65;66;63;72
35800;3;9;5;14;2;26;19;27;25;20;44;31;0;43;34;57;53;60;48;58;68;75;73;64;72
35801;14;2;9;15;4;22;18;24;28;21;40;39;0;42;31;48;47;56;46;53;61;64;75;66;73
35802;8;4;6;10;13;17;18;29;16;28;32;45;0;33;38;49;56;46;48;54;68;65;66;73;71
35803;5;1;12;4;6;28;20;22;23;17;36;32;0;44;39;54;60;52;47;57;62;71;74;61;73
35804;5;14;11;4;7;17;21;27;30;18;45;43;0;44;35;54;56;50;48;55;67;64;74;73;72
35805;5;6;7;3;10;18;23;24;21;28;42;44;0;32;36;59;57;50;56;53;68;71;65;75;70
35806;6;1;3;8;5;18;22;16;23;21;39;37;0;36;40;55;48;46;59;52;63;75;74;62;73
35807;3;11;10;14;6;20;23;27;22;25;35;38;0;41;33;49;54;55;47;58;70;63;68;67;61
35808;8;10;7;15;12;20;23;18;25;16;42;33;0;35;43;52;59;57;54;47;69;73;64;71;63
35809;4;6;10;3;2;27;23;17;30;18;41;45;0;34;42;50;51;52;58;55;64;69;61;72;66
35810;9;3;1;14;7;28;20;26;23;17;33;35;0;31;32;50;58;52;54;46;74;75;62;68;71
35811;5;9;12;1;15;26;22;24;17;16;32;35;0;31;44;52;60;54;46;47;72;63;74;61;75
35812;7;12;10;3;4;29;30;24;28;20;45;33;0;37;31;49;46;50;52;47;72;74;61;63;64
35813;5;11;2;7;4;25;19;29;27;21;43;32;0;45;35;59;53;56;52;60;61;75;62;67;68
35814;13;14;3;15;9;21;20;27;30;16;32;45;0;33;41;49;50;59;57;58;64;70;71;74;65
35815;2;11;1;13;7;26;27;28;18;19;36;34;0;40;33;53;60;57;52;49;61;68;66;63;65
35816;15;9;4;3;14;19;17;30;16;29;33;42;0;38;32;50;52;49;53;56;61;68;64;74;65
35817;11;4;2;5;9;25;18;29;30;24;37;41;0;32;44;53;46;55;59;60;73;61;69;68;66
35818;9;5;14;12;6;27;26;19;17;29;39;34;0;45;35;46;49;47;55;52;72;63;65;75;61
35819;1;4;15;14;9;22;26;30;29;21;40;32;0;36;37;55;49;48;59;50;74;73;64;75;68
35820;7;12;1;15;10;27;26;19;28;17;37;39;0;32;31;53;50;55;58;52;63;61;74;66;70
35821;10;15;5;1;2;28;17;30;27;21;39;42;0;40;38;58;47;52;59;48;63;65;72;62;68
35822;8;2;3;11;9;23;24;28;20;16;35;42;0;34;45;46;52;54;59;48;73;63;70;67;72
35823;11;10;8;3;9;23;27;25;30;29;31;39;0;44;33;52;60;59;51;47;70;62;69;73;64
35824;12;4;10;5;7;30;22;29;19;28;41;39;0;45;34;59;50;48;55;51;70;73;62;72;66
35825;1;12;5;11;2;20;29;25;18;23;38;40;0;42;33;52;60;49;56;53;75;66;65;63;73
35826;1;6;15;12;13;27;30;19;21;26;39;33;0;45;37;60;46;54;55;59;72;71;65;69;62
35827;4;3;10;13;8;20;21;17;23;29;42;40;0;32;41;57;52;54;49;51;65;73;62;64;61
