numero;b1;b2;b3;b4;b5;i1;i2;i3;i4;i5;n1;n2;n3;n4;n5;g1;g2;g3;g4;g5;o1;o2;o3;o4;o5
8743;3;10;2;4;6;26;16;29;19;27;31;35;0;32;38;48;58;59;47;51;68;67;64;74;63
8744;9;15;2;12;11;25;21;22;29;23;35;32;0;36;41;52;57;56;58;47;62;71;70;66;73
8745;1;8;14;13;10;27;19;25;23;18;42;43;0;38;34;58;59;52;51;46;65;63;61;62;74
8746;3;12;7;5;4;17;25;18;21;26;33;32;0;37;31;55;48;52;49;59;75;69;65;70;66
8747;14;11;8;10;1;17;16;22;24;28;42;38;0;40;37;60;51;52;50;59;71;65;64;67;69
8748;10;1;12;3;7;24;19;28;17;26;43;44;0;38;37;60;46;55;56;57;71;73;66;62;70
8749;11;15;1;8;13;18;16;17;22;26;39;36;0;35;38;48;53;50;59;46;67;66;64;73;72
8750;1;14;7;9;10;26;18;27;17;24;41;31;0;35;42;53;54;60;57;59;69;68;64;63;74
8751;6;13;2;3;9;20;18;27;25;21;41;35;0;38;37;51;47;55;54;56;63;74;75;67;65
8752;7;6;4;2;13;24;26;16;29;25;34;32;0;42;35;60;58;57;46;50;75;65;70;74;61
8753;6;10;2;9;5;17;22;18;25;27;44;42;0;43;33;51;57;52;58;50;63;67;75;68;71
8754;1;3;12;4;10;21;28;20;16;24;45;43;0;38;44;50;56;55;58;59;64;71;61;74;73
8755;5;8;14;11;12;19;28;23;24;20;36;35;0;40;41;53;56;52;54;48;68;72;74;62;73
8756;9;6;2;12;4;29;22;25;28;23;39;35;0;43;44;56;59;58;49;51;70;71;73;65;61
8757;10;12;8;2;1;16;27;29;23;28;44;40;0;35;43;52;55;57;51;56;62;65;69;66;71
8758;10;2;8;7;15;30;25;28;22;16;36;41;0;42;33;48;56;47;51;58;66;71;73;62;61
8759;13;9;3;12;4;17;29;19;21;23;44;38;0;33;34;54;49;50;51;53;62;67;64;71;63
8760;2;4;12;13;10;21;24;29;20;26;35;41;0;42;38;60;50;55;53;49;62;65;74;66;61
8761;3;2;4;6;8;29;21;20;22;23;39;32;0;38;43;47;58;55;53;49;72;63;62;61;69
8762;12;15;13;10;9;25;26;20;22;16;41;36;0;40;43;55;46;52;47;51;69;65;67;68;64
8763;14;4;12;5;10;30;17;21;16;20;37;35;0;34;36;48;47;51;55;58;65;71;63;68;61
8764;14;13;2;3;1;24;27;29;22;16;36;44;0;41;39;50;60;51;48;54;67;62;75;69;66
8765;5;13;11;9;10;25;27;29;23;19;41;33;0;44;43;52;50;54;60;48;71;64;66;72;74
8766;4;13;9;8;2;22;24;19;21;26;37;43;0;33;34;59;46;51;47;50;73;63;68;67;71
8767;12;1;8;2;10;29;27;20;28;16;35;36;0;42;37;59;55;53;51;54;73;71;70;69;61
8768;14;6;5;10;9;29;21;26;25;17;33;37;0;34;32;52;48;60;58;57;73;62;65;74;70
8769;7;13;10;12;4;26;28;24;29;30;44;40;0;34;37;47;60;52;50;59;61;66;62;70;65
8770;9;12;15;11;14;25;26;27;17;30;32;42;0;45;39;48;55;56;51;54;73;62;71;70;63
8771;4;10;9;8;11;26;29;28;22;25;42;34;0;33;31;54;53;56;50;57;61;63;65;70;69
8772;10;2;15;12;7;27;18;26;23;22;44;41;0;39;37;56;53;58;49;50;62;67;64;65;61
8773;5;8;4;13;9;29;30;17;21;25;35;32;0;41;40;57;46;49;54;59;71;73;67;72;68
8774;11;6;14;5;10;24;28;22;26;17;34;38;0;44;32;59;48;46;54;53;63;72;73;65;71
8775;3;6;2;9;11;25;20;26;27;18;32;44;0;33;35;46;48;52;53;50;67;73;72;74;70
8776;12;6;10;14;8;24;23;28;29;22;38;40;0;36;37;59;53;56;52;54;69;64;74;73;62
8777;10;1;14;3;12;29;27;26;25;18;32;34;0;36;33;55;46;56;47;54;71;69;73;61;64
8778;12;4;14;7;13;30;17;23;21;19;37;41;0;40;32;49;47;50;59;56;74;70;65;61;75
8779;3;10;7;8;15;26;22;20;24;18;33;37;0;35;34;52;60;46;48;50;67;66;69;70;68
8780;1;8;11;12;4;16;17;24;23;20;41;44;0;43;40;50;51;56;59;55;66;68;72;74;71
8781;2;13;1;14;9;18;24;25;19;20;37;31;0;42;43;50;55;46;57;48;73;65;71;69;72
8782;14;8;13;6;11;17;25;21;20;23;38;45;0;44;34;51;47;60;46;56;72;66;74;63;62
8783;2;1;7;4;12;27;18;22;28;16;39;44;0;33;40;58;52;59;53;49;65;68;74;61;70
8784;13;10;3;2;8;29;18;21;27;28;45;33;0;40;41;48;50;56;53;54;74;64;73;71;68
8785;6;5;1;12;13;19;27;17;23;24;44;32;0;34;37;48;53;50;59;57;63;74;73;66;71
8786;3;5;10;11;1;24;30;25;22;19;44;36;0;31;33;60;46;57;47;48;70;68;69;71;63
8787;5;3;12;4;2;28;17;24;22;19;40;42;0;44;32;51;56;50;57;49;63;64;68;72;73
8788;6;4;3;13;5;20;28;23;25;22;43;37;0;39;38;46;48;53;59;52;71;75;67;61;65
8789;8;9;3;7;13;18;22;30;24;21;45;35;0;37;38;55;54;56;57;58;61;74;71;63;67
8790;9;1;13;5;15;30;27;16;21;29;34;40;0;31;37;55;50;56;47;54;62;70;61;66;75
8791;11;13;8;4;14;17;20;21;16;28;40;35;0;44;32;54;50;56;52;57;68;69;71;70;61
8792;10;11;3;8;14;19;21;28;17;30;41;31;0;35;40;47;55;46;53;49;68;62;73;72;74
8793;14;13;1;12;8;25;22;21;19;26;40;45;0;35;44;51;56;60;58;50;67;75;68;61;69
8794;3;10;12;8;11;17;21;23;16;29;38;41;0;34;44;53;48;51;47;49;67;72;66;62;68
8795;8;4;15;5;6;23;28;17;18;20;36;33;0;31;37;58;55;59;53;51;71;67;74;61;70
8796;8;14;12;2;13;27;29;23;16;26;31;33;0;41;42;49;56;47;57;53;65;69;68;61;73
8797;13;11;1;9;12;29;20;25;24;26;31;37;0;36;34;56;57;58;52;49;73;74;70;69;63
8798;2;1;5;14;12;17;29;21;25;28;45;44;0;35;40;53;49;48;58;60;63;69;72;62;74
8799;6;14;3;2;13;17;29;24;22;27;33;39;0;43;38;46;51;48;60;57;75;65;64;69;62
8800;7;6;14;10;4;20;16;27;30;23;41;36;0;40;37;56;49;53;50;46;68;62;69;63;71
8801;6;13;4;12;5;26;27;17;18;22;42;34;0;33;36;47;56;57;54;58;61;68;69;65;70
8802;4;9;12;13;6;25;17;20;24;16;35;41;0;31;33;58;48;50;52;47;64;68;63;71;70
8803;14;15;13;9;11;25;27;17;20;19;35;43;0;32;44;54;56;52;60;51;68;67;75;73;65
8804;14;1;10;9;8;25;20;18;19;22;41;43;0;35;36;51;49;56;48;59;66;68;71;64;74
8805;7;10;2;1;8;30;24;22;16;26;39;35;0;43;41;52;57;51;46;53;62;64;70;71;61
8806;12;4;3;10;5;28;27;20;29;23;44;43;0;38;41;50;46;56;54;53;71;65;68;73;64
8807;13;7;5;4;6;16;25;28;22;18;38;31;0;35;36;53;51;54;57;55;72;61;67;71;74
8808;9;1;3;6;4;16;28;20;25;24;43;42;0;35;44;60;50;48;51;59;68;72;67;73;63
8809;6;1;7;2;5;16;27;21;18;19;33;36;0;31;35;53;54;52;59;49;73;66;65;70;75
8810;1;9;15;11;10;21;18;17;24;20;36;41;0;38;39;49;55;52;59;57;61;66;73;63;65
8811;5;2;9;12;1;23;20;22;24;25;43;41;0;39;31;48;50;59;54;58;73;65;63;70;72
8812;4;5;9;15;8;23;24;19;28;17;40;41;0;42;34;46;59;50;53;47;66;73;67;70;62
8813;11;9;5;14;8;26;23;20;18;28;36;43;0;40;39;55;59;51;46;58;65;64;63;68;66
8814;5;7;11;9;12;23;27;29;28;20;38;42;0;41;34;50;53;58;49;51;65;72;70;74;68
8815;13;1;10;8;11;17;18;26;29;20;34;43;0;40;36;59;53;57;51;54;64;65;66;73;72
8816;6;13;1;8;12;28;27;29;24;22;44;45;0;40;36;57;49;50;59;47;63;74;67;69;64
8817;15;14;9;3;1;25;27;19;20;16;31;36;0;40;34;48;51;46;55;49;68;63;73;66;64
8818;8;4;2;6;5;28;29;21;22;19;31;34;0;35;40;55;49;50;47;48;75;74;63;71;69
8819;8;4;1;2;11;28;29;20;26;22;45;44;0;31;40;51;53;59;46;56;74;65;69;72;61
8820;3;6;2;4;13;20;22;26;28;21;44;42;0;40;37;54;47;58;52;56;64;73;69;70;62
8821;9;7;1;6;8;21;17;29;16;20;35;44;0;38;41;49;48;53;56;52;65;62;74;68;63
8822;9;14;6;5;1;17;18;26;27;29;43;33;0;35;44;53;46;50;55;57;66;74;64;72;61
8823;4;3;10;14;7;27;26;25;19;16;40;38;0;35;42;58;54;55;51;46;68;69;74;62;61
8824;6;2;5;15;14;24;29;17;25;20;31;44;0;35;34;51;46;52;47;49;64;63;74;72;67
8825;11;7;13;5;10;18;22;27;24;28;36;38;0;32;33;56;51;58;57;53;70;64;75;65;68
8826;14;13;9;4;5;27;29;26;16;18;43;44;0;45;34;51;55;49;48;52;69;66;61;64;68
8827;11;9;8;5;13;22;25;21;18;28;36;42;0;35;39;51;59;48;50;47;65;70;62;66;63
8828;8;4;6;1;3;30;25;21;23;19;35;32;0;36;34;51;49;59;57;60;66;64;65;67;69
8829;12;15;10;5;1;20;30;23;22;17;43;37;0;34;39;51;55;56;47;49;65;70;73;68;72
8830;9;11;4;5;15;27;24;22;23;30;33;34;0;37;40;60;59;56;58;46;74;61;63;68;67
8831;2;5;14;6;1;29;20;26;27;18;33;41;0;39;37;57;46;53;50;55;66;65;61;67;71
8832;11;4;1;15;9;27;22;24;21;26;32;43;0;44;36;53;57;47;56;58;72;63;75;65;73
8833;10;14;13;9;2;16;20;28;19;23;38;32;0;41;36;52;49;47;60;48;61;68;62;66;70
8834;3;5;9;8;15;28;18;30;23;24;45;42;0;44;37;52;49;60;57;55;71;74;73;64;68
8835;10;5;4;9;6;27;28;24;20;29;44;41;0;42;37;49;52;50;47;48;72;69;74;66;63
8836;15;3;12;4;1;24;16;21;25;22;38;40;0;31;35;49;55;56;50;47;68;74;70;64;71
8837;5;14;1;8;15;23;28;30;19;17;33;31;0;36;35;54;51;52;49;56;73;63;65;72;74
8838;14;5;11;9;4;24;18;29;19;22;38;31;0;36;42;57;58;48;47;55;62;70;69;71;66
8839;1;12;8;7;11;23;25;20;17;29;38;39;0;34;44;49;56;54;46;51;67;65;69;73;70
8840;1;6;9;4;11;28;16;26;27;20;42;44;0;43;41;58;57;55;56;53;63;64;70;62;71
8841;5;11;10;2;1;18;26;23;28;27;34;36;0;40;39;55;58;56;60;57;75;68;72;66;61
8842;10;3;2;4;14;27;29;17;16;26;43;31;0;34;36;53;46;56;55;47;61;75;63;64;69
8843;7;10;11;3;1;22;26;19;20;18;31;40;0;37;34;58;59;50;48;47;62;73;66;72;65
8844;6;10;12;14;8;20;22;29;26;18;33;35;0;42;31;52;57;50;59;54;69;62;75;66;64
8845;9;14;8;10;7;23;28;26;16;27;41;37;0;39;43;47;52;59;54;50;62;73;65;69;61
8846;1;15;12;4;6;18;24;23;26;21;34;39;0;31;43;58;48;50;55;57;61;73;70;65;63
8847;1;11;3;6;2;24;22;21;17;16;32;31;0;41;33;56;51;46;55;52;69;65;66;67;71
8848;2;4;11;10;12;24;19;16;20;17;38;35;0;39;32;48;60;50;57;55;64;63;67;75;69
8849;8;14;7;2;12;28;29;24;19;27;34;38;0;36;45;56;58;55;51;46;65;73;66;71;69
8850;8;10;5;13;1;22;25;18;26;16;33;40;0;43;37;55;52;57;47;60;68;65;67;61;74
8851;1;3;11;10;12;24;18;25;19;17;40;42;0;34;35;51;47;52;46;58;61;70;71;74;64
8852;4;9;13;8;7;19;24;21;26;16;40;35;0;42;34;52;51;57;58;48;65;64;61;66;70
8853;1;14;2;5;4;27;22;29;26;19;32;39;0;43;41;50;55;59;58;49;68;64;67;63;69
8854;7;14;1;11;6;18;29;28;20;27;45;37;0;38;35;60;58;48;56;57;72;71;73;67;66
8855;2;4;10;3;14;19;28;18;24;26;34;42;0;36;33;58;46;53;47;60;67;70;73;63;72
8856;3;9;1;14;7;23;20;18;17;28;33;43;0;37;35;53;48;58;49;59;70;74;63;72;62
8857;6;7;9;10;15;18;20;24;26;16;35;41;0;32;31;48;49;46;52;50;65;62;66;68;72
8858;2;11;12;9;13;17;19;28;25;29;34;40;0;38;32;55;60;47;48;49;61;66;74;68;70
8859;14;3;8;2;7;16;30;17;18;22;31;43;0;34;40;59;49;51;55;48;69;67;68;61;65
8860;2;13;7;6;8;28;23;26;25;24;42;45;0;34;32;59;46;58;50;51;70;64;73;62;75
8861;14;1;5;9;3;17;16;27;25;26;44;31;0;35;38;53;52;46;50;47;71;69;74;70;65
8862;6;2;3;9;8;20;16;24;29;18;35;43;0;33;38;47;52;49;55;48;62;71;65;64;66
8863;11;8;15;3;1;24;25;23;19;26;43;35;0;39;34;48;47;51;60;54;65;74;66;70;63
8864;11;6;10;3;13;19;20;26;23;29;33;31;0;42;37;55;49;48;46;58;62;67;65;71;66
8865;8;15;9;11;12;17;27;18;29;24;33;38;0;35;40;59;49;57;53;58;63;62;71;74;67
8866;9;1;2;8;14;18;28;22;27;19;34;35;0;43;32;59;57;55;58;50;71;75;62;64;73
8867;1;11;10;12;4;25;16;20;24;26;32;45;0;34;43;52;51;60;50;59;75;65;61;74;71
8868;12;3;7;9;11;29;28;22;20;23;38;39;0;41;40;48;51;58;59;49;63;61;64;74;75
8869;7;5;11;4;13;27;18;28;30;21;36;44;0;38;31;56;55;59;53;46;67;66;69;63;72
8870;15;7;11;10;2;24;18;26;25;27;37;31;0;32;39;52;56;51;47;54;66;69;75;72;73
8871;15;10;5;11;7;28;24;25;30;26;35;34;0;31;42;52;49;57;54;51;67;72;70;62;63
8872;4;1;2;7;6;21;26;25;29;28;35;44;0;40;38;49;50;55;46;48;71;67;65;68;72
8873;10;6;8;13;12;21;16;20;25;24;40;35;0;31;39;60;51;59;57;58;64;65;67;61;66
8874;10;14;8;15;3;29;16;25;21;19;33;31;0;34;37;49;54;59;56;47;67;72;66;70;62
8875;6;9;14;4;13;20;22;29;30;23;43;44;0;34;32;51;47;52;48;54;74;69;73;72;67
8876;13;2;6;8;3;26;17;29;28;22;44;39;0;34;38;58;53;54;47;55;74;67;70;62;61
8877;13;9;3;4;14;25;30;26;17;18;39;36;0;32;33;46;55;50;56;54;73;68;70;72;71
8878;13;3;14;7;4;18;27;21;24;25;38;41;0;39;42;49;53;46;50;56;64;72;68;69;70
8879;14;2;3;6;9;22;23;17;25;29;38;45;0;32;36;51;56;59;48;52;69;67;63;68;64
8880;7;10;13;1;2;29;28;24;22;16;42;40;0;41;32;55;46;54;51;47;72;64;71;67;73
8881;5;14;15;1;7;29;22;18;30;17;42;36;0;45;41;50;53;58;52;49;72;61;64;75;66
8882;13;6;11;2;5;19;20;27;30;24;35;42;0;39;33;58;53;54;55;52;74;72;61;62;68
8883;1;3;11;15;14;16;25;27;29;18;31;41;0;33;43;47;46;51;55;56;70;67;62;73;61
8884;14;4;13;5;12;18;26;28;21;22;34;41;0;44;36;58;59;55;49;53;73;70;67;61;66
8885;10;12;5;9;4;19;26;23;22;25;36;44;0;35;41;57;53;55;49;50;65;61;62;72;67
8886;13;2;6;7;14;28;27;26;22;29;40;33;0;38;43;52;55;47;59;46;65;63;62;67;64
8887;7;10;8;3;12;16;17;29;25;23;35;39;0;31;41;50;54;46;58;59;73;71;72;70;66
8888;13;9;10;2;3;24;17;28;26;21;44;42;0;37;31;47;60;55;51;59;67;66;71;68;61
8889;13;5;9;14;1;18;20;24;30;27;36;44;0;37;43;57;52;54;46;51;72;63;65;62;66
8890;5;4;11;9;3;20;29;16;19;18;41;43;0;40;38;46;48;59;57;52;74;71;70;67;72
8891;2;11;7;12;10;19;28;21;27;25;39;37;0;32;35;58;57;56;59;52;73;70;71;64;67
8892;15;13;1;5;10;26;30;21;20;27;31;32;0;36;38;47;59;54;57;46;69;73;62;74;65
8893;11;13;8;10;4;21;30;29;24;27;37;38;0;36;33;57;50;54;48;52;75;74;71;70;64
8894;2;10;7;12;5;19;28;30;21;18;42;43;0;33;39;49;56;46;51;54;61;63;75;65;73
8895;15;2;10;4;12;20;24;21;26;18;31;40;0;34;37;49;48;46;50;47;64;73;61;75;68
8896;8;11;7;12;3;29;16;22;17;26;35;41;0;36;42;47;52;46;48;58;73;69;72;67;75
8897;5;4;9;12;1;25;22;24;29;26;33;34;0;31;44;57;49;60;56;55;63;72;73;67;64
8898;12;11;13;6;14;23;29;24;26;25;39;37;0;42;43;51;59;52;46;49;67;66;70;68;72
8899;5;13;9;4;10;16;20;22;25;23;32;37;0;34;36;56;60;48;54;59;70;65;71;72;68
8900;6;15;3;11;9;26;22;16;25;28;36;34;0;45;39;51;52;54;59;48;69;72;64;61;62
8901;9;14;2;8;6;22;23;24;25;16;36;40;0;45;31;48;59;57;47;54;75;70;68;69;64
8902;8;2;5;7;9;24;19;16;27;21;39;35;0;33;34;59;48;55;54;51;72;66;63;67;69
8903;4;10;13;12;7;29;22;16;27;24;39;34;0;38;41;58;56;51;60;52;67;75;66;63;70
8904;6;2;10;13;14;29;25;26;19;18;43;35;0;38;34;50;52;54;55;49;75;72;74;63;65
8905;7;11;5;3;9;22;19;28;24;21;40;35;0;33;36;46;53;52;54;49;70;65;75;62;71
8906;14;6;12;9;2;18;29;20;17;22;36;45;0;44;37;50;48;53;55;56;74;66;65;68;64
8907;7;5;9;10;14;26;24;25;23;18;40;33;0;37;31;53;57;48;58;55;71;65;67;74;61
8908;13;8;6;5;9;19;21;16;25;30;42;40;0;32;36;49;58;53;47;59;71;73;66;67;75
8909;14;7;2;6;4;19;22;21;25;23;44;31;0;40;37;46;50;47;52;60;73;66;70;74;75
8910;10;12;3;1;2;25;26;23;20;27;38;33;0;42;44;47;55;51;59;57;62;65;66;64;70
8911;10;5;9;8;4;20;19;29;21;22;32;41;0;38;36;52;59;58;50;55;70;69;66;73;68
8912;2;6;9;14;10;24;22;30;21;23;41;31;0;32;33;47;51;58;56;46;72;70;61;66;75
8913;9;7;5;6;11;28;18;21;17;30;34;35;0;43;38;53;57;60;58;49;61;62;66;75;74
8914;2;13;7;11;9;29;25;19;23;17;31;39;0;34;33;55;57;52;58;54;73;64;71;74;72
8915;8;10;7;4;11;23;24;20;19;22;31;32;0;34;39;53;56;52;51;59;66;67;70;73;63
8916;4;2;10;14;11;23;16;22;17;26;39;36;0;41;43;48;57;51;52;56;72;69;73;61;64
8917;15;5;12;9;2;27;24;22;28;30;32;43;0;38;33;48;51;57;55;52;64;69;61;70;74
8918;7;15;10;12;3;28;25;21;26;20;31;33;0;32;38;49;51;54;56;52;72;73;71;74;63
8919;2;8;14;12;5;20;29;25;24;27;32;44;0;38;37;53;49;48;47;59;72;71;67;66;62
8920;4;11;14;10;13;24;29;30;23;22;34;37;0;35;41;59;50;57;58;49;72;74;67;62;73
8921;4;7;9;1;10;17;28;27;21;22;36;40;0;35;44;59;52;54;47;56;69;73;72;65;61
8922;14;11;1;2;4;16;23;18;19;20;31;44;0;32;39;59;47;60;52;48;61;73;74;63;65
8923;13;11;7;9;3;25;26;19;24;29;41;44;0;32;35;59;55;53;56;51;63;73;74;64;62
8924;15;6;7;5;9;26;28;20;19;29;35;33;0;37;34;48;55;54;47;49;74;70;67;69;73
8925;14;10;6;8;11;19;29;28;21;22;37;31;0;42;41;50;60;46;53;51;69;63;70;72;65
8926;9;12;8;15;13;28;26;23;25;19;43;34;0;31;42;49;55;51;46;53;68;64;73;65;74
8927;13;12;1;5;14;26;28;18;16;29;38;33;0;32;35;58;47;46;50;53;63;71;66;64;73
8928;7;4;9;6;1;19;27;20;26;18;40;42;0;32;37;58;54;60;52;53;71;70;64;63;61
8929;13;9;3;5;2;16;22;23;24;27;31;38;0;33;40;51;59;54;47;58;69;66;61;73;74
8930;3;5;14;4;6;19;25;16;26;22;34;45;0;44;38;51;49;55;58;56;72;73;61;67;69
8931;4;9;1;12;6;16;23;18;26;25;34;33;0;44;38;48;53;56;46;51;71;73;65;66;67
8932;11;9;7;14;3;21;24;28;23;26;35;31;0;39;41;49;58;55;48;59;67;65;66;63;62
8933;6;11;4;14;7;24;17;30;22;27;42;41;0;34;31;57;56;50;51;58;69;72;67;64;63
8934;5;6;1;4;14;16;24;26;30;18;32;39;0;44;45;51;58;46;60;47;68;73;66;74;62
8935;3;8;1;2;15;20;18;30;26;27;35;32;0;44;37;54;55;57;51;59;70;69;64;65;71
8936;6;12;2;5;15;20;28;22;25;18;42;40;0;33;34;50;59;48;57;52;72;62;75;69;71
8937;7;12;3;6;13;17;19;28;30;22;31;38;0;44;37;48;54;56;59;58;74;62;63;73;65
8938;13;12;10;3;7;24;22;20;17;28;44;33;0;34;39;52;59;48;49;47;62;64;73;70;69
8939;14;12;13;9;3;30;24;25;21;23;36;39;0;32;38;58;50;49;57;56;63;69;71;64;74
8940;4;7;2;15;13;24;23;25;22;16;33;38;0;42;44;52;47;50;55;57;62;65;75;73;74
8941;2;14;12;1;15;22;28;29;21;17;32;43;0;38;42;47;51;56;46;58;70;71;67;61;74
8942;1;7;9;13;8;26;22;17;16;24;34;33;0;36;38;54;56;46;47;57;68;70;75;66;64
8943;1;10;14;4;15;28;26;24;21;25;31;37;0;36;34;55;47;49;52;46;72;64;73;74;68
8944;8;9;4;12;3;20;16;27;25;17;41;38;0;37;39;46;58;52;57;48;72;63;67;65;73
8945;12;6;14;3;9;18;29;26;23;20;38;32;0;36;39;58;55;49;56;47;74;70;68;72;73
8946;2;14;1;5;4;22;30;18;29;24;44;32;0;33;36;56;58;53;49;46;61;72;73;65;70
8947;5;8;6;15;12;20;18;24;21;16;40;39;0;34;41;52;48;57;46;56;74;64;73;71;62
8948;1;13;11;14;6;24;29;16;23;22;35;39;0;41;33;54;52;51;55;58;73;67;64;74;71
8949;7;5;14;3;8;26;22;24;30;27;36;31;0;35;45;53;48;49;59;60;66;65;74;70;73
8950;7;12;10;8;11;26;19;28;24;20;44;32;0;39;40;49;54;50;58;46;63;75;69;71;74
8951;13;3;9;4;14;16;21;18;23;25;37;40;0;32;42;57;50;54;59;48;73;61;72;63;68
8952;11;12;3;1;9;20;26;23;21;29;33;44;0;34;39;55;59;47;52;50;71;62;67;61;70
8953;1;15;9;14;7;24;18;22;26;17;37;35;0;44;31;52;55;53;48;46;68;70;74;61;72
8954;9;1;15;14;11;18;17;19;27;21;34;37;0;38;41;52;57;51;55;46;65;67;71;66;62
8955;7;9;14;6;12;16;27;26;25;29;36;34;0;44;37;51;52;46;58;54;63;62;67;69;66
8956;10;11;13;7;14;24;23;18;28;26;43;31;0;44;36;60;53;51;52;48;61;63;62;67;73
8957;13;1;2;12;11;17;24;21;27;25;43;40;0;34;31;46;49;56;57;59;67;64;74;71;62
8958;8;11;2;4;7;26;22;19;20;25;32;39;0;38;44;57;60;49;48;52;72;71;62;69;67
8959;3;12;2;1;11;22;29;27;28;21;39;44;0;34;37;51;53;60;49;57;68;71;72;70;73
8960;2;3;4;11;14;29;18;22;30;21;36;34;0;43;44;47;52;54;46;57;64;63;66;61;71
8961;6;2;1;11;13;24;27;21;17;29;43;34;0;33;35;48;47;55;57;50;67;65;69;70;75
8962;1;14;5;13;4;27;20;30;26;28;36;40;0;39;45;51;59;57;55;53;65;67;61;62;68
8963;11;5;9;4;12;22;29;19;28;24;44;32;0;40;37;50;57;58;59;51;68;72;73;71;70
8964;4;7;10;11;5;25;27;30;29;28;42;40;0;35;41;60;51;49;55;48;71;74;72;64;69
8965;10;15;13;8;5;23;28;18;29;17;33;38;0;34;43;52;50;48;59;51;73;67;68;66;74
8966;9;6;5;14;13;24;20;29;18;26;40;34;0;41;39;47;57;59;52;48;66;67;64;68;62
8967;14;8;13;6;3;19;25;28;17;22;40;42;0;38;39;53;55;52;47;57;64;61;73;69;75
8968;8;6;15;12;10;21;18;29;30;23;31;42;0;32;45;55;52;59;54;53;61;64;71;72;67
8969;1;4;14;6;11;17;19;18;26;21;36;45;0;38;31;57;58;52;50;47;63;62;69;70;61
8970;15;13;14;7;11;19;16;17;30;24;33;36;0;35;32;56;55;57;46;54;69;63;62;67;71
8971;10;11;6;7;4;26;22;16;28;29;37;39;0;40;43;46;59;58;49;50;68;71;72;62;63
8972;10;9;12;4;8;18;28;29;19;26;33;39;0;37;36;58;46;48;49;53;72;61;62;70;67
8973;3;2;7;12;6;28;19;21;20;18;42;36;0;38;32;53;50;47;56;46;68;64;66;71;67
8974;2;13;1;14;5;20;25;21;19;27;40;43;0;38;37;57;52;47;48;59;75;70;67;72;61
8975;5;9;7;6;14;16;30;21;24;20;36;32;0;42;38;50;49;52;59;56;68;71;67;74;66
8976;15;8;6;9;11;22;28;16;21;27;40;33;0;35;39;52;59;50;56;54;75;70;69;66;67
8977;3;7;1;13;9;18;16;22;29;17;41;31;0;34;42;49;52;47;53;55;64;68;70;67;66
8978;7;1;14;5;12;27;20;21;28;18;32;33;0;41;42;49;57;50;51;46;64;62;63;67;74
8979;4;3;10;9;13;20;28;29;17;19;36;40;0;38;42;46;49;48;50;59;63;65;72;62;64
8980;14;5;10;4;13;19;24;25;29;22;37;31;0;41;33;47;58;57;46;60;70;63;69;61;62
8981;7;4;3;5;14;28;20;17;25;26;34;32;0;37;36;56;57;54;58;59;74;66;63;68;62
8982;4;5;14;7;3;22;19;17;29;27;37;40;0;42;31;58;46;51;47;59;68;66;64;69;61
8983;12;2;8;4;9;16;19;21;24;25;39;41;0;34;43;47;53;59;56;50;69;64;67;61;65
8984;6;10;13;9;4;30;27;19;29;21;38;36;0;34;35;50;55;57;60;48;67;68;62;70;74
8985;6;4;15;10;1;21;18;30;23;24;38;35;0;32;42;48;59;60;57;52;61;62;64;73;71
8986;9;8;7;12;14;20;28;19;17;27;38;34;0;31;37;53;55;49;59;47;61;62;63;67;75
8987;9;8;1;5;10;16;22;25;21;19;34;42;0;40;44;58;54;53;51;50;69;71;62;63;61
8988;9;4;6;8;13;27;23;16;17;19;37;40;0;33;36;46;58;47;48;51;61;63;68;73;62
8989;14;9;11;10;5;29;27;20;22;19;37;34;0;44;43;54;51;49;53;52;72;65;63;67;73
8990;14;6;9;8;12;28;20;26;18;23;36;41;0;33;32;56;48;59;55;47;70;69;71;68;65
8991;12;1;10;3;4;27;21;30;16;26;40;41;0;31;38;46;59;57;51;54;63;64;69;71;61
8992;7;15;4;10;6;26;18;28;16;24;34;33;0;32;45;57;58;52;50;51;69;62;74;71;67
8993;7;4;12;8;9;27;29;26;17;23;42;45;0;38;39;47;58;52;56;53;63;73;68;65;70
8994;7;14;12;9;8;25;29;24;23;16;37;43;0;42;31;57;50;49;59;51;72;74;62;66;61
8995;12;10;13;7;4;25;22;19;24;20;31;35;0;37;40;46;52;50;58;60;65;70;75;74;62
8996;11;12;14;3;2;25;20;18;19;28;32;35;0;38;37;56;55;50;60;46;70;71;72;69;68
8997;12;3;11;4;5;18;17;28;20;22;43;40;0;42;33;55;59;52;56;47;68;67;66;70;73
8998;5;7;14;2;11;24;18;19;29;23;41;33;0;44;35;57;51;53;48;52;67;65;68;64;75
8999;13;1;5;11;2;22;18;16;26;20;34;37;0;31;36;54;49;46;55;53;72;65;71;68;70
9000;4;6;5;8;12;28;23;16;18;20;44;36;0;35;34;51;50;59;48;47;64;72;69;66;70
9001;5;8;4;13;7;18;16;23;20;22;36;38;0;34;42;53;47;56;48;49;72;64;65;75;71
9002;12;4;11;7;15;21;28;23;20;29;43;35;0;40;38;49;51;46;60;58;65;63;74;62;66
9003;8;2;11;10;12;25;28;19;21;27;37;44;0;42;41;57;56;54;59;49;62;68;72;66;63
9004;9;4;11;6;7;24;27;18;30;19;43;38;0;45;34;53;47;54;50;46;71;68;61;72;63
