numero;b1;b2;b3;b4;b5;i1;i2;i3;i4;i5;n1;n2;n3;n4;n5;g1;g2;g3;g4;g5;o1;o2;o3;o4;o5
7379;4;8;2;12;3;17;20;18;19;22;31;40;0;44;35;50;51;49;54;47;69;66;72;64;74
7380;2;15;5;7;6;20;19;27;28;17;31;42;0;33;37;54;50;60;53;49;67;69;65;70;63
7381;9;4;6;8;5;21;19;24;23;26;33;40;0;41;37;48;49;58;60;59;69;72;75;66;73
7382;5;15;8;9;6;20;23;24;26;17;34;33;0;43;35;46;48;47;57;59;66;63;68;61;62
7383;5;9;1;14;7;21;16;19;25;20;43;31;0;39;37;59;51;53;55;48;69;75;63;66;74
7384;11;8;9;5;6;16;28;23;30;18;35;42;0;37;41;47;48;59;54;55;64;74;71;68;72
7385;13;1;12;7;14;25;23;30;22;21;35;31;0;38;37;49;48;47;55;54;62;64;72;63;69
7386;10;15;7;4;3;28;23;16;26;27;33;40;0;43;32;56;47;46;51;57;63;65;61;70;67
7387;4;11;7;9;10;17;16;24;28;27;41;43;0;35;36;58;47;53;55;50;65;66;64;69;72
7388;7;14;12;9;15;20;26;24;29;25;34;37;0;32;31;51;48;55;60;49;70;68;69;64;63
7389;12;14;5;4;10;16;19;27;25;26;44;38;0;41;36;54;53;50;51;49;63;73;62;71;70
7390;8;4;14;3;12;20;26;21;19;28;33;42;0;34;44;54;53;58;47;46;74;68;61;69;73
7391;14;2;11;1;7;22;26;21;28;25;31;44;0;40;33;50;59;55;54;58;64;72;74;73;68
7392;15;12;11;13;5;16;29;23;27;28;40;34;0;43;44;52;57;46;50;55;73;67;71;66;72
7393;14;12;4;5;1;21;29;24;20;27;31;41;0;43;44;46;53;55;47;51;70;73;62;64;74
7394;8;15;5;14;4;21;17;18;29;30;44;43;0;42;32;59;48;54;53;55;66;62;74;71;65
7395;11;6;4;13;8;16;22;24;29;21;44;38;0;32;43;59;46;50;56;49;61;74;73;69;63
7396;14;3;8;9;11;23;21;22;16;17;43;40;0;42;36;47;58;53;52;59;70;74;67;75;61
7397;10;8;11;5;14;20;26;23;24;27;38;42;0;45;40;51;47;59;54;52;68;67;66;64;69
7398;3;9;5;1;2;23;22;28;21;26;37;42;0;41;40;52;48;49;47;56;65;64;68;63;61
7399;1;6;7;4;3;20;17;29;21;24;34;43;0;38;42;58;60;48;50;56;65;73;68;72;75
7400;4;12;5;7;9;19;23;26;22;24;42;43;0;39;34;49;54;56;53;59;74;70;65;71;72
7401;1;7;5;11;6;19;26;18;27;29;31;34;0;41;43;50;53;55;58;51;66;71;62;61;73
7402;3;7;13;5;14;16;27;21;20;29;34;37;0;44;38;47;46;56;53;50;71;75;61;67;69
7403;11;10;13;4;6;17;18;21;26;19;35;31;0;33;38;56;50;59;52;57;70;67;63;73;75
7404;12;13;8;4;10;26;29;24;22;21;38;33;0;31;40;59;47;46;57;55;64;66;69;70;67
7405;9;12;8;5;14;26;20;23;21;16;44;41;0;40;32;54;53;58;47;46;75;71;63;73;68
7406;13;2;7;9;6;28;18;20;27;23;41;44;0;37;43;54;58;47;50;51;65;73;68;69;62
7407;12;5;3;6;7;29;25;18;22;26;41;37;0;43;44;54;51;56;50;49;62;69;64;63;68
7408;10;14;7;12;8;17;16;30;21;25;35;36;0;40;42;57;54;51;46;58;64;73;63;72;68
7409;4;5;11;6;8;20;27;24;25;18;38;44;0;45;33;53;46;52;54;55;73;72;71;74;63
7410;8;13;5;12;6;19;29;25;26;27;41;38;0;44;37;49;52;50;56;55;63;72;71;73;65
7411;6;2;8;10;11;21;18;27;20;29;44;40;0;34;43;49;57;51;58;59;73;74;66;63;61
7412;8;6;15;2;14;26;29;17;16;24;44;42;0;41;32;46;47;52;53;51;62;74;61;70;68
7413;3;13;4;11;9;16;17;23;27;29;44;42;0;41;40;51;57;58;56;49;74;72;69;61;62
7414;3;9;7;5;1;21;28;29;19;25;35;36;0;43;45;46;54;53;48;59;62;65;74;66;73
7415;6;10;8;12;9;23;21;16;29;19;41;43;0;34;37;51;58;55;46;48;68;74;63;62;61
7416;12;4;11;7;8;25;29;26;24;27;38;35;0;41;34;60;50;52;51;46;71;64;65;68;66
7417;11;1;12;13;14;19;25;27;17;20;42;38;0;33;43;46;47;53;49;60;63;62;71;68;67
7418;3;14;8;10;12;27;24;28;19;23;31;39;0;36;37;53;52;49;48;46;65;71;70;66;64
7419;10;3;11;13;8;21;28;23;27;26;44;39;0;36;32;55;54;59;57;58;61;66;63;70;62
7420;9;15;14;7;10;24;30;16;27;28;33;32;0;37;35;49;59;58;46;55;63;66;65;71;68
7421;2;6;8;3;4;24;23;22;28;21;37;44;0;38;36;60;46;52;49;51;64;74;73;75;66
7422;3;5;4;8;7;23;26;20;28;17;41;37;0;40;38;55;59;53;52;48;61;65;71;74;72
7423;14;3;10;12;11;28;25;21;19;26;44;31;0;34;41;58;48;54;55;56;71;68;73;74;66
7424;2;8;15;13;14;25;28;26;24;23;38;43;0;35;36;53;60;58;55;47;74;72;64;62;63
7425;9;6;11;2;8;23;25;29;26;27;41;32;0;44;45;56;48;46;57;58;65;73;63;67;66
7426;14;4;2;8;6;17;27;24;28;21;39;35;0;34;40;50;51;48;53;46;74;67;73;70;63
7427;5;1;2;13;7;28;19;20;17;16;32;36;0;39;33;51;55;58;53;60;65;61;68;72;74
7428;6;9;5;1;3;29;19;28;17;22;42;37;0;43;31;52;53;51;50;46;71;69;65;67;64
7429;11;6;13;4;8;25;26;23;17;16;35;43;0;38;41;60;52;55;47;58;69;68;70;73;65
7430;8;2;5;12;11;28;29;19;22;24;39;37;0;31;33;51;52;56;53;46;63;65;68;70;61
7431;6;8;13;3;7;26;27;19;17;18;34;32;0;43;39;52;59;49;58;51;73;61;74;69;62
7432;12;10;15;13;8;16;24;27;23;25;33;36;0;31;34;52;55;54;51;49;66;74;70;73;64
7433;9;15;3;5;12;27;23;24;17;18;43;35;0;33;44;55;54;58;60;52;70;71;64;63;69
7434;14;2;13;15;11;25;22;23;18;26;43;45;0;36;37;54;49;52;56;51;72;66;61;68;67
7435;10;9;8;4;14;23;21;18;16;28;31;35;0;36;43;48;46;59;47;58;74;68;72;70;73
7436;3;7;1;11;15;24;18;26;27;20;42;32;0;31;37;52;51;50;48;57;64;75;68;62;63
7437;8;7;4;12;5;28;17;22;18;16;45;32;0;33;39;59;54;56;46;58;65;74;72;69;67
7438;14;9;10;3;15;29;23;21;20;28;44;42;0;38;41;58;57;52;49;54;69;73;74;61;66
7439;6;1;8;4;13;23;27;21;25;29;44;33;0;42;40;50;59;57;47;52;64;62;70;67;65
7440;8;7;14;3;12;19;27;18;21;25;39;31;0;45;34;47;50;57;54;55;66;69;63;64;68
7441;9;3;10;5;2;16;22;29;25;20;41;38;0;37;40;54;49;59;55;51;63;65;70;68;71
7442;14;13;12;9;1;25;18;29;26;27;41;33;0;36;31;46;52;47;59;51;64;62;67;63;70
7443;6;8;3;7;11;24;27;21;16;17;32;42;0;35;34;55;48;60;59;46;73;66;62;63;70
7444;13;8;5;2;6;25;21;29;19;20;37;32;0;42;38;48;47;51;56;57;63;72;71;67;73
7445;1;9;3;10;2;21;24;19;29;28;35;39;0;40;36;56;48;59;46;54;68;62;67;61;63
7446;8;3;7;13;12;24;26;30;19;29;39;37;0;42;43;60;58;46;50;47;66;70;71;65;75
7447;13;12;8;7;15;20;21;23;27;24;36;44;0;42;40;53;55;56;49;51;65;61;62;69;75
7448;11;9;5;14;8;23;27;18;28;29;31;35;0;42;38;56;48;47;51;53;67;64;71;70;75
7449;9;11;14;2;13;22;30;19;25;21;42;33;0;40;37;57;58;56;49;47;65;66;71;75;72
7450;8;14;1;3;13;16;25;27;19;26;32;42;0;36;37;51;47;46;58;56;70;64;69;68;62
7451;1;9;6;3;10;24;29;17;16;18;34;31;0;35;41;54;53;47;52;48;63;70;73;69;74
7452;12;8;3;7;2;25;22;18;17;23;43;42;0;31;44;49;57;47;48;50;68;66;63;64;73
7453;4;10;11;2;7;24;29;26;30;25;35;44;0;33;37;60;57;48;58;55;66;71;61;72;62
7454;4;1;6;7;12;19;21;26;24;18;41;32;0;36;35;52;46;48;53;58;70;64;72;69;63
7455;11;12;13;3;5;27;22;18;25;29;41;43;0;40;38;57;58;48;54;51;65;61;67;66;72
7456;5;6;12;10;1;17;20;26;21;18;32;45;0;38;37;46;57;50;51;48;66;74;62;64;63
7457;4;2;8;9;14;27;28;18;19;22;39;37;0;38;33;46;52;47;57;48;62;72;61;63;66
7458;5;2;6;14;11;29;23;22;26;27;40;45;0;31;32;51;57;49;50;58;63;68;73;72;67
7459;6;7;4;12;3;21;20;28;19;16;35;45;0;40;33;56;58;54;52;50;71;67;65;61;66
7460;13;11;4;9;14;16;26;18;24;25;43;31;0;40;39;57;54;55;59;52;70;67;74;61;62
7461;6;4;11;2;13;18;29;16;27;19;42;35;0;40;36;52;56;49;57;51;74;69;65;75;64
7462;5;10;2;15;13;30;25;27;28;24;37;39;0;36;38;48;46;59;53;50;64;62;68;72;73
7463;4;13;10;7;8;19;21;27;24;23;36;39;0;41;32;51;58;54;47;56;71;63;73;70;66
7464;6;12;11;10;1;17;30;28;23;25;35;37;0;33;36;49;46;50;55;58;67;61;74;70;69
7465;8;14;9;2;7;22;16;26;23;18;41;36;0;32;44;47;55;50;46;59;70;66;74;67;68
7466;4;9;11;7;2;24;26;30;20;29;36;41;0;42;39;59;57;52;46;51;71;72;63;65;74
7467;3;5;12;6;2;17;21;18;25;23;33;34;0;32;35;58;55;59;54;51;69;72;74;66;65
7468;6;1;4;7;13;29;26;23;28;16;42;34;0;37;36;52;56;51;55;57;71;70;61;74;63
7469;6;9;4;13;7;30;16;17;25;29;41;36;0;37;38;56;47;50;46;55;71;61;74;70;65
7470;9;2;5;1;7;27;17;29;24;26;45;40;0;44;32;47;57;54;59;48;72;64;61;73;71
7471;9;2;11;5;14;28;17;25;18;22;34;40;0;35;44;47;59;48;56;57;70;66;62;72;67
7472;10;9;14;3;5;27;28;30;24;26;40;37;0;33;31;47;57;58;56;50;63;73;66;65;64
7473;12;1;10;8;4;29;28;17;26;24;35;44;0;33;34;55;60;50;47;49;69;61;67;71;64
7474;15;12;9;3;10;24;20;27;18;25;43;42;0;39;38;50;59;58;55;53;75;64;67;74;65
7475;12;9;5;15;8;25;18;19;22;28;32;34;0;36;39;54;48;55;49;56;65;63;62;71;68
7476;7;11;15;2;5;24;25;16;17;23;38;41;0;43;35;52;49;58;59;54;65;66;74;75;70
7477;14;12;7;8;13;24;28;17;20;16;38;45;0;44;43;56;52;53;54;57;65;67;68;62;64
7478;5;6;7;13;3;24;20;21;17;27;42;40;0;37;31;55;46;47;53;50;65;62;64;66;69
7479;11;7;4;1;12;23;27;17;19;30;32;41;0;44;37;58;51;56;47;50;71;62;67;70;64
7480;6;1;8;14;2;26;21;29;17;19;41;37;0;43;44;56;48;59;52;54;72;66;69;62;74
7481;13;2;14;8;9;27;22;20;18;26;36;39;0;40;31;51;47;46;52;54;71;66;69;68;74
7482;4;12;8;7;5;18;23;24;22;19;43;33;0;35;40;52;53;56;49;46;75;71;70;72;69
7483;14;7;4;10;15;22;16;24;30;18;37;39;0;33;44;51;49;53;56;55;61;73;66;63;74
7484;9;4;7;14;5;18;30;29;27;25;42;43;0;45;35;58;57;49;47;54;62;69;64;71;72
7485;3;12;10;4;5;16;25;27;24;23;34;41;0;44;37;58;59;51;47;54;73;64;62;74;66
7486;9;7;2;14;12;16;29;19;18;28;32;45;0;38;36;49;57;51;54;58;63;68;73;65;74
7487;8;10;13;6;1;28;21;27;17;30;43;45;0;33;44;46;54;50;59;58;70;69;68;61;66
7488;11;3;5;2;10;26;17;28;27;16;35;33;0;31;44;60;48;52;50;53;73;64;65;69;62
7489;14;15;6;13;10;24;17;19;28;27;42;37;0;32;34;47;56;51;60;46;64;66;68;63;74
7490;14;10;11;6;13;25;27;22;20;30;31;45;0;38;32;47;54;58;55;48;61;69;71;68;64
7491;12;14;8;5;10;30;29;25;27;21;37;41;0;44;34;47;52;48;58;53;62;70;71;72;65
7492;6;14;3;4;1;17;28;22;24;30;36;37;0;33;31;57;55;47;52;50;71;74;64;67;61
7493;12;10;6;14;7;25;28;29;27;21;43;31;0;36;45;57;54;58;47;50;63;65;72;69;66
7494;2;12;10;7;14;24;29;25;16;26;45;42;0;32;40;48;52;56;49;59;64;70;68;73;71
7495;14;6;2;8;3;17;26;23;29;21;40;36;0;32;39;47;60;53;55;54;61;68;64;65;75
7496;9;15;2;10;11;18;29;17;27;19;32;40;0;43;38;47;58;54;59;57;65;67;69;64;66
7497;7;5;10;1;12;18;23;26;29;25;42;32;0;35;36;59;47;53;48;52;67;75;71;72;65
7498;1;4;5;10;15;17;30;28;23;16;31;39;0;40;32;56;46;47;50;49;72;68;64;66;63
7499;2;1;5;11;12;21;24;26;29;20;39;43;0;36;32;46;51;59;48;54;66;71;61;69;63
7500;3;5;4;8;9;28;21;23;30;27;40;42;0;33;35;55;49;46;53;51;71;62;72;67;68
7501;14;4;9;10;5;25;27;20;22;18;31;32;0;43;35;48;50;52;58;47;65;73;70;72;67
7502;6;11;14;12;9;30;18;23;29;21;45;37;0;35;40;47;46;52;55;53;64;71;62;70;68
7503;6;9;12;3;2;17;24;21;29;18;33;35;0;40;34;48;47;59;50;53;61;69;72;66;68
7504;10;4;1;9;5;20;16;21;25;17;35;44;0;34;45;59;49;56;48;51;72;70;63;68;71
7505;3;11;10;5;12;27;26;29;16;25;38;43;0;32;34;51;59;52;54;58;67;61;62;66;65
7506;1;11;2;5;9;19;26;17;23;27;32;43;0;35;33;59;50;49;58;54;72;66;65;73;71
7507;15;1;9;11;12;20;17;27;24;26;41;40;0;34;36;51;53;58;47;46;65;71;72;75;74
7508;12;4;2;9;7;18;24;26;17;22;36;32;0;35;34;54;46;47;55;58;75;71;74;62;72
7509;14;11;1;10;6;19;17;27;26;18;41;40;0;45;44;54;55;59;57;46;66;73;64;74;61
7510;1;9;11;2;10;16;17;19;22;23;41;34;0;43;32;47;51;46;54;59;68;71;70;66;64
7511;6;9;2;3;5;19;28;27;23;22;43;36;0;34;38;55;58;54;48;49;71;65;75;66;64
7512;7;1;13;10;2;20;19;17;18;21;36;41;0;31;39;47;53;48;51;60;65;69;63;62;68
7513;13;12;3;8;14;19;27;21;29;17;37;35;0;36;34;56;53;48;59;58;64;73;69;68;75
7514;12;8;9;1;14;19;24;28;16;18;33;34;0;32;31;52;46;53;47;49;75;74;69;66;73
7515;4;8;13;12;14;27;16;25;22;23;34;44;0;35;42;50;49;52;56;54;69;74;65;71;63
7516;6;10;8;2;5;29;20;28;27;25;40;45;0;37;42;55;53;59;57;58;61;70;68;73;71
7517;13;12;6;7;3;21;28;30;17;23;40;43;0;36;32;54;59;50;55;51;70;71;69;65;64
7518;11;7;4;6;5;18;27;24;28;17;34;33;0;38;42;56;58;46;48;53;70;68;75;67;66
7519;7;3;6;9;12;23;19;26;18;17;36;40;0;31;35;53;49;50;55;57;74;66;70;68;71
7520;14;11;7;4;13;28;22;21;26;30;39;40;0;34;32;58;48;49;46;57;72;61;68;74;66
7521;5;14;13;3;12;18;25;16;20;27;35;31;0;44;40;48;53;47;50;55;71;67;69;68;62
7522;2;11;15;6;8;25;29;23;26;19;32;44;0;31;35;57;50;52;56;59;68;72;74;69;62
7523;2;1;5;8;15;29;20;28;17;24;43;33;0;31;40;50;47;49;55;53;65;71;74;68;61
7524;9;14;13;15;7;17;20;24;29;18;42;45;0;40;33;58;49;48;54;51;66;62;61;65;68
7525;13;2;8;3;6;21;26;22;17;19;33;35;0;42;32;56;47;55;52;58;71;69;73;67;66
7526;14;11;7;9;2;17;18;24;29;19;38;41;0;40;44;59;57;60;46;48;64;65;68;72;62
7527;9;7;2;3;5;25;23;28;19;27;42;38;0;34;36;50;54;51;47;49;73;71;68;70;66
7528;5;10;7;8;9;21;28;17;22;27;39;34;0;45;42;52;55;56;47;48;62;61;72;69;67
7529;8;13;5;7;3;22;20;29;27;25;31;44;0;43;40;53;49;55;47;59;61;68;66;70;69
7530;5;3;15;1;8;21;16;28;20;27;32;31;0;41;44;59;50;58;47;52;75;66;71;73;70
7531;1;8;10;3;7;28;20;18;30;22;43;44;0;36;31;57;50;54;52;56;66;69;67;68;61
7532;13;4;11;7;9;25;20;30;29;28;34;42;0;41;35;60;50;56;53;47;72;65;66;75;69
7533;8;6;5;14;13;23;17;29;16;20;32;42;0;40;45;46;56;51;50;57;61;66;71;65;67
7534;1;4;2;7;15;30;16;22;19;26;34;33;0;36;44;57;58;56;46;47;68;66;70;61;67
7535;6;5;4;11;3;18;22;21;26;25;42;38;0;33;40;54;47;59;52;51;64;69;73;72;75
7536;2;15;13;5;3;25;23;22;24;27;40;42;0;31;33;55;48;54;59;52;62;70;64;67;61
7537;8;14;11;2;3;19;28;23;18;27;35;33;0;37;32;60;58;50;52;47;67;69;64;66;72
7538;6;3;2;10;7;28;27;26;24;30;37;32;0;45;33;49;56;48;53;47;73;69;64;62;61
7539;6;7;13;2;1;20;21;22;24;27;35;44;0;40;31;54;48;55;51;50;62;61;65;64;70
7540;3;9;11;6;2;23;18;22;29;19;36;37;0;40;31;48;49;53;46;58;72;67;64;70;69
7541;6;11;9;2;5;18;20;16;21;23;42;32;0;36;40;56;54;46;49;59;67;61;74;70;71
7542;5;7;2;11;8;21;22;18;17;23;38;44;0;32;40;57;46;51;52;56;74;73;72;71;63
7543;5;12;13;7;9;23;17;25;24;18;33;44;0;34;40;56;58;47;52;55;62;65;68;72;73
7544;5;10;13;8;3;20;18;16;26;22;37;38;0;43;44;46;60;51;52;54;69;71;63;73;68
7545;4;8;15;14;3;20;19;21;29;22;33;34;0;43;42;51;57;55;46;56;74;70;72;69;65
7546;3;15;2;11;13;26;22;16;28;23;35;32;0;36;38;46;52;47;53;55;65;70;71;64;63
7547;7;5;4;13;1;26;29;24;27;16;43;35;0;37;36;60;47;57;48;49;64;69;63;67;71
7548;3;15;1;4;10;24;19;28;30;25;34;33;0;35;39;60;56;46;51;50;66;65;64;72;74
7549;8;4;2;13;1;16;19;24;29;22;44;36;0;42;40;48;50;58;52;56;63;67;73;69;75
7550;1;12;7;10;3;17;21;24;29;27;31;33;0;36;38;57;52;60;55;48;62;73;65;69;63
7551;9;13;4;8;6;26;18;28;27;29;37;35;0;44;38;55;60;46;54;49;63;64;75;74;68
7552;10;11;13;7;12;17;29;16;21;22;41;31;0;43;45;52;53;46;59;56;68;62;73;64;71
7553;9;5;4;7;2;21;24;28;22;17;35;42;0;33;38;50;48;47;58;51;74;67;70;69;66
7554;4;7;2;1;12;24;20;22;18;25;43;34;0;42;38;46;60;58;53;48;65;71;74;72;66
7555;5;7;10;3;1;27;19;29;24;26;38;41;0;34;32;50;52;54;46;56;69;63;67;74;71
7556;10;11;7;14;1;19;26;23;16;24;41;34;0;42;40;51;54;46;57;58;68;75;73;65;66
7557;10;12;14;1;4;27;21;17;26;25;42;43;0;34;37;60;55;53;51;47;71;63;69;66;74
7558;3;5;12;11;10;28;26;17;29;22;40;35;0;34;39;56;51;49;59;48;63;72;74;66;68
7559;9;15;13;12;2;26;16;23;25;18;43;39;0;44;36;46;49;58;47;48;65;72;74;67;71
7560;3;11;8;13;2;25;18;27;20;26;34;32;0;40;36;52;56;57;47;54;73;65;66;64;69
7561;15;4;14;12;3;22;29;26;28;23;42;41;0;40;34;58;47;54;50;56;69;72;66;70;73
7562;7;2;6;10;3;27;24;20;19;28;42;35;0;34;41;48;50;49;57;56;69;70;63;75;71
7563;10;11;14;8;3;22;27;18;24;26;42;43;0;31;36;56;46;55;51;53;73;68;64;62;66
7564;14;10;1;12;5;18;30;20;19;22;40;31;0;32;37;48;47;53;56;59;65;70;68;75;64
7565;10;1;15;14;5;22;18;16;21;19;34;38;0;37;31;60;53;48;51;46;64;70;72;69;68
7566;11;5;1;4;9;29;22;20;23;19;34;42;0;36;41;46;50;48;57;54;64;61;72;66;65
7567;1;3;9;8;5;26;27;21;16;24;33;31;0;37;38;51;60;48;50;54;71;64;63;68;65
7568;14;3;6;11;12;16;24;29;21;30;42;32;0;31;40;47;52;55;57;59;66;68;70;64;74
7569;7;4;10;8;2;28;22;27;26;19;37;43;0;40;39;57;47;53;51;58;72;62;74;65;70
7570;6;13;1;10;8;25;27;30;29;19;33;38;0;36;40;48;58;57;53;49;65;75;74;73;66
7571;12;2;5;14;7;20;25;21;26;27;37;38;0;39;32;51;46;52;50;47;73;69;61;71;66
7572;6;5;10;15;4;27;19;16;20;21;44;40;0;41;32;47;49;54;55;51;63;66;75;74;67
7573;13;2;9;11;3;28;20;27;25;21;43;44;0;36;45;55;56;46;49;57;67;71;73;64;68
7574;2;4;5;3;1;22;27;16;17;18;32;36;0;38;40;50;51;59;52;56;66;74;69;70;73
7575;1;2;5;3;14;17;23;26;25;18;36;42;0;40;38;53;54;59;57;58;62;64;70;73;72
7576;10;13;8;15;6;27;28;26;16;25;41;39;0;33;44;49;50;51;52;55;70;64;63;68;65
7577;1;3;6;14;11;17;22;26;29;19;44;39;0;33;41;55;47;46;49;58;68;74;62;72;70
7578;14;5;10;7;11;16;25;21;24;17;44;42;0;35;40;48;50;56;54;46;69;62;71;65;73
7579;11;7;5;10;3;18;19;29;17;20;42;31;0;35;43;51;52;57;47;50;73;72;61;63;68
7580;12;11;2;8;4;17;25;22;16;19;38;34;0;40;44;46;59;54;56;48;70;62;73;63;65
7581;4;8;14;2;1;20;21;22;16;23;32;36;0;39;41;53;50;49;54;55;64;71;70;67;63
7582;10;13;14;12;5;20;29;27;16;25;31;43;0;45;34;47;46;51;48;58;65;71;62;69;73
7583;6;12;14;2;13;25;23;27;22;17;34;39;0;36;43;50;48;51;58;46;72;64;67;71;70
7584;15;5;2;4;8;28;21;29;26;17;40;39;0;35;32;53;50;52;58;59;61;74;72;75;68
7585;9;7;3;13;12;19;27;23;16;25;35;42;0;31;44;48;51;60;56;55;73;61;69;63;62
7586;5;3;6;8;4;17;27;20;25;24;35;42;0;34;32;59;54;47;52;60;69;64;67;61;62
7587;3;7;14;13;4;26;29;27;20;25;43;31;0;44;36;55;58;53;52;51;69;61;67;65;74
7588;12;10;8;9;1;19;24;22;29;26;35;36;0;37;44;51;52;54;55;58;74;71;67;68;65
7589;8;6;3;14;9;28;16;25;22;21;39;33;0;36;45;59;48;55;53;50;61;71;75;67;63
7590;10;2;12;13;9;23;20;19;18;25;37;39;0;44;32;54;49;47;55;51;68;72;75;71;70
7591;5;3;8;2;11;25;29;26;16;18;32;39;0;37;42;49;51;50;55;46;61;68;71;73;67
7592;8;2;13;10;12;19;30;21;28;25;35;36;0;32;31;47;50;55;54;48;70;74;68;62;64
7593;3;6;9;5;14;24;23;28;21;16;34;33;0;36;43;60;46;56;48;53;67;70;68;62;64
7594;10;12;4;13;6;24;29;17;25;18;35;31;0;39;44;51;52;55;50;57;73;61;62;71;72
7595;2;13;5;11;9;18;28;24;29;16;36;40;0;37;33;52;49;48;57;56;68;70;74;66;73
7596;1;8;3;2;13;18;29;28;26;19;40;39;0;45;32;49;47;48;51;56;70;67;62;63;73
7597;3;8;6;9;14;28;18;25;21;29;40;39;0;35;33;48;56;57;54;58;65;71;63;68;64
7598;7;4;13;14;1;27;28;23;26;18;44;36;0;37;40;50;51;58;46;47;63;64;70;67;71
7599;13;2;6;1;8;25;26;16;19;21;35;33;0;37;38;46;55;57;54;50;73;72;69;68;63
7600;1;8;7;12;10;22;26;20;16;21;35;43;0;32;40;58;51;48;56;55;62;66;61;64;71
7601;5;10;13;11;2;19;25;17;28;29;44;42;0;31;39;58;47;46;48;50;67;69;74;62;72
7602;4;3;8;9;14;23;27;28;21;26;34;39;0;32;36;47;58;56;59;50;72;62;68;70;61
7603;12;14;1;9;8;24;29;21;16;23;41;33;0;39;36;55;54;49;58;50;63;72;73;70;65
7604;4;12;8;6;13;18;20;16;25;19;36;43;0;31;44;47;46;51;49;59;63;73;64;68;70
7605;7;2;1;4;14;26;22;29;16;19;33;42;0;37;34;55;48;46;57;51;62;68;64;71;75
7606;12;9;5;6;13;24;27;20;16;26;36;34;0;45;44;49;50;59;54;53;69;68;72;62;75
7607;2;6;10;9;4;22;18;26;19;24;35;40;0;36;39;57;47;46;55;56;69;73;67;66;72
7608;11;9;14;1;10;16;29;21;30;27;39;43;0;40;32;49;50;47;59;57;73;62;71;63;69
7609;10;9;3;6;12;23;20;28;27;17;32;33;0;45;39;47;51;57;59;55;71;74;65;61;75
7610;12;7;1;8;2;26;22;19;25;23;36;44;0;34;32;52;59;48;58;50;73;67;61;74;66
7611;9;13;2;7;11;20;28;17;29;18;35;39;0;32;40;49;58;59;47;52;65;69;61;63;67
7612;13;10;1;14;2;23;19;24;29;26;40;37;0;43;41;54;51;58;56;48;68;72;65;66;63
7613;6;5;10;12;11;18;22;20;19;25;32;42;0;33;40;53;56;54;49;46;61;72;62;69;66
7614;9;1;8;11;4;22;25;19;30;18;44;38;0;42;34;46;50;47;55;60;62;67;73;70;72
7615;9;7;11;8;12;20;17;18;24;21;33;32;0;43;39;60;52;56;48;57;74;72;70;66;71
7616;4;13;1;14;5;25;20;24;21;26;43;41;0;35;31;46;49;59;50;58;70;61;64;71;68
7617;1;2;12;3;8;27;30;23;17;21;39;31;0;36;32;56;60;49;51;46;61;66;72;64;67
7618;1;9;14;12;2;30;18;22;29;21;32;40;0;31;45;56;57;53;58;54;72;64;75;67;69
7619;8;9;7;3;1;18;16;20;26;17;35;38;0;36;31;57;58;50;56;46;66;62;65;67;69
7620;5;12;10;3;2;26;20;27;21;23;39;35;0;31;44;57;60;52;53;46;62;63;61;66;73
7621;1;8;11;10;2;22;16;24;19;25;39;31;0;42;40;48;55;51;57;58;61;70;62;68;64
7622;14;8;12;9;2;20;23;27;30;19;37;43;0;36;40;48;49;58;52;47;65;71;64;67;61
7623;7;9;10;14;3;23;19;26;20;27;35;36;0;40;43;55;58;47;51;46;69;65;61;63;64
7624;1;14;10;4;7;17;20;21;16;29;36;44;0;42;37;57;50;53;59;60;71;65;67;63;64
7625;8;13;6;5;10;22;19;18;26;20;38;32;0;34;39;53;50;47;46;55;73;69;68;75;70
7626;10;5;12;11;14;16;28;26;23;22;34;39;0;45;41;53;56;59;50;54;67;70;73;68;62
7627;12;5;10;2;6;24;21;29;17;26;42;31;0;40;41;54;58;49;52;53;71;70;65;69;75
7628;9;14;12;5;4;18;25;22;20;27;35;36;0;33;40;46;48;52;59;50;64;67;65;70;63
7629;10;8;11;3;15;29;23;17;25;26;36;43;0;37;41;54;53;46;56;57;69;70;73;71;61
7630;11;2;15;10;1;23;26;19;25;28;38;39;0;42;37;55;57;56;59;48;70;71;63;64;68
7631;3;6;2;13;9;23;25;22;17;30;36;42;0;34;40;50;59;57;46;48;64;66;70;63;71
7632;2;7;4;9;12;24;19;22;20;29;39;40;0;41;36;59;54;53;50;47;73;66;74;63;69
7633;10;8;3;9;6;23;19;28;27;26;42;44;0;32;34;50;55;57;51;47;66;71;64;63;67
7634;9;4;8;10;1;28;24;23;21;19;31;37;0;36;34;57;48;47;50;58;74;68;70;63;61
7635;5;8;1;14;12;29;18;24;20;25;42;40;0;38;34;50;48;46;59;52;75;61;71;68;70
7636;9;8;12;6;7;16;28;17;30;26;36;42;0;44;31;58;52;55;48;51;71;67;62;65;73
7637;7;10;6;13;5;28;23;21;29;25;37;36;0;34;39;53;48;47;58;52;70;69;74;73;71
7638;9;3;2;14;5;30;16;24;27;26;45;38;0;43;36;49;57;54;59;52;73;65;62;61;70
7639;2;1;8;6;11;20;22;16;21;30;43;40;0;34;39;53;50;51;55;56;67;70;63;68;71
7640;5;2;12;15;13;27;28;20;21;22;41;36;0;33;37;50;53;49;60;54;61;63;62;65;64
